,Make,Engine Capacity(CC),Mileage(miles),Year,Price
35852,Toyota,1300.0,96719.53292770221,2012,1820000.0
35853,Nissan,660.0,64809.015350353926,2013,1095000.0
35854,Toyota,1300.0,24854.847689493356,2016,2675000.0
35855,Changan,1000.0,0.621371192237334,2021,1875000.0
35856,Toyota,1800.0,310685.596118667,2010,1735000.0000000002
35857,Suzuki,660.0,54059.29372464805,2014,1550000.0
35858,Toyota,1000.0,21747.991728306686,2018,2760000.0
35859,Toyota,1500.0,6.2137119223733395,2021,3195000.0
35860,Toyota,1300.0,111846.8146027201,2016,2300000.0
35861,Toyota,1000.0,46602.839417800045,2015,2275000.0
35862,Toyota,1600.0,111846.8146027201,2002,1560000.0
35863,Honda,1300.0,126759.72321641613,2011,2150000.0
35864,Daihatsu,800.0,6710.808876163206,2008,670000.0
35865,Suzuki,1000.0,49709.69537898671,2008,830000.0000000001
35866,Honda,1800.0,75185.9142607174,2013,2445000.0
35867,Hyundai,1000.0,31068.559611866698,2004,700000.0
35868,Suzuki,660.0,22680.04851666269,2018,2430000.0
35869,Suzuki,800.0,29204.446035154695,2011,675000.0
35870,Daihatsu,1000.0,7456.454306848007,2020,2750000.0
35871,Suzuki,660.0,37282.27153424003,2014,1750000.0
35872,Toyota,1300.0,126759.72321641613,2012,1775000.0
35873,Honda,1500.0,9.32056788356001,2021,3130000.0
35874,Suzuki,660.0,71457.6871072934,2015,1800000.0
35875,Honda,1500.0,86991.96691322674,2014,3200000.0
35876,Hyundai,2000.0,3106.8559611866694,2021,6500000.0
35877,Toyota,1800.0,9.32056788356001,2021,4390000.0
35878,DFSK,1500.0,9.32056788356001,2021,5125000.0
35879,Honda,1800.0,6.2137119223733395,2021,4500000.0
35880,DFSK,1500.0,55.92340730136005,2021,4900000.0
35881,Honda,1800.0,31068.559611866698,2018,3700000.0
35882,Suzuki,1000.0,32311.301996341364,2018,1725000.0
35883,Suzuki,800.0,62137.119223733396,2007,580000.0
35884,Toyota,1800.0,40389.12749542671,2015,4100000.0
35885,Haval,1500.0,621.371192237334,2021,7400000.0
35886,Daihatsu,800.0,55923.40730136005,2010,950000.0
35887,Suzuki,1300.0,49709.69537898671,2003,520000.0
35888,Hyundai,1100.0,133594.8063310268,2005,650000.0
35889,Toyota,1800.0,62137.119223733396,2004,2320000.0
35890,Toyota,1000.0,48466.952994512045,2018,2750000.0
35891,Honda,1500.0,69593.5735305814,2014,1890000.0
35892,Changan,1500.0,3.1068559611866697,2021,2845000.0
35893,Honda,1500.0,68350.83114610674,2015,3750000.0
35894,Suzuki,660.0,2920.4446035154697,2021,1925000.0
35895,Suzuki,800.0,62137.119223733396,2007,570000.0
35896,Honda,2400.0,86991.96691322674,2006,1950000.0
35897,Suzuki,660.0,2361.210530501869,2021,1475000.0
35898,Toyota,1800.0,68350.83114610674,2010,3125000.0
35899,Toyota,2700.0,46292.15382168138,2012,14000000.0
35900,Honda,1300.0,3728.2271534240035,2021,2995000.0
35901,Ford,5000.0,22369.362920544023,2016,23900000.0
35902,Ford,3500.0,24233.476497256022,2017,22900000.0
35903,Toyota,4000.0,21126.620536069353,2017,26900000.0
35904,Honda,1500.0,111846.8146027201,1995,1200000.0
35905,Ford,5000.0,4970.969537898672,2018,28900000.0
35906,Honda,1500.0,15.534279805933348,2021,3220000.0000000005
35907,Ford,5000.0,15534.279805933349,2017,25900000.0
35908,Toyota,4000.0,16777.022190408017,2017,26900000.0
35909,BMW,4400.0,36660.9003420027,2012,17900000.0
35910,Ford,5000.0,26097.590073968026,2016,19900000.0
35911,Toyota,2500.0,47845.58180227471,2006,2650000.0
35912,Toyota,1600.0,62137.119223733396,2014,2420000.0
35913,Suzuki,1000.0,52816.551340173384,2010,995000.0
35914,Honda,1800.0,27961.703650680025,2017,3550000.0
35915,Toyota,1300.0,55923.40730136005,2010,1800000.0
35916,Suzuki,660.0,7230.896564065855,2021,1880000.0
35917,Toyota,1600.0,124.27423844746679,2011,2100000.0
35918,Hyundai,2000.0,0.621371192237334,2021,4103000.0
35919,Hyundai,2600.0,0.621371192237334,2021,2653000.0
35920,Prince,1000.0,0.621371192237334,2021,1639000.0
35921,Prince,1000.0,0.621371192237334,2021,1469000.0
35922,Suzuki,660.0,9941.939075797343,2019,1900000.0
35923,BMW,4600.0,42253.241072138706,2006,6000000.0
35924,Suzuki,800.0,53043.35182534001,2017,980000.0
35925,Suzuki,1000.0,77671.39902966675,2012,1220000.0
35926,Toyota,1000.0,24854.847689493356,2018,2625000.0
35927,KIA,2000.0,0.621371192237334,2021,6000000.0
35928,Honda,1800.0,86991.96691322674,2013,2550000.0
35929,Honda,660.0,15534.279805933349,2017,2100000.0
35930,Honda,1500.0,3541.8157957528033,2018,3200000.0
35931,Toyota,1800.0,44738.725841088046,2017,3400000.0
35932,Toyota,1500.0,86261.23439115564,1994,1360000.0
35933,Toyota,3400.0,60894.37683925872,2001,5000000.0
35934,Honda,1300.0,124274.23844746679,2006,1380000.0
35935,Toyota,3000.0,162519.01395848245,1990,3000000.0
35936,Toyota,1500.0,52816.551340173384,2007,2150000.0
35937,Changan,1500.0,776.7139902966674,2021,3115000.0
35938,Toyota,2700.0,47748.02652509345,2010,12000000.0
35939,Suzuki,1000.0,43495.98345661337,2006,641000.0
35940,Honda,1300.0,55923.40730136005,2015,1900000.0
35941,Honda,1600.0,186411.35767120018,2002,1000000.0
35942,Toyota,1600.0,24.854847689493358,2021,3675000.0
35943,Changan,1500.0,0.621371192237334,2021,2875000.0
35944,Suzuki,1000.0,41010.49868766404,2019,1739999.9999999998
35945,Honda,1500.0,16155.650998170682,2019,3250000.0
35946,Toyota,1300.0,111846.8146027201,2012,1525000.0
35947,Toyota,1300.0,29204.446035154695,2018,2850000.0
35948,Honda,1500.0,70214.94472281873,2015,3900000.0
35949,Honda,1800.0,98798.01956573609,2013,2280000.0
35950,Toyota,1800.0,62137.119223733396,2016,3180000.0
35951,Suzuki,1600.0,54680.664916885384,2006,1380000.0
35952,Honda,1500.0,51449.53471725125,2013,2045000.0
35953,Toyota,3000.0,96312.53479678676,1983,1150000.0
35954,Toyota,4600.0,56544.77849359739,2010,20000000.0
35955,Honda,1300.0,39146.38511095204,2016,2340000.0
35956,Suzuki,1000.0,40389.12749542671,2015,1275000.0
35957,Suzuki,800.0,8699.196691322675,2019,1220000.0
35958,Proton,1500.0,15.534279805933348,2021,6390000.0
35959,Toyota,1300.0,26097.590073968026,2019,3000000.0
35960,Suzuki,1300.0,96312.53479678676,2008,2375000.0
35961,Suzuki,800.0,64001.232800445396,2015,805000.0000000001
35962,Toyota,1600.0,77671.39902966675,2013,2250000.0
35963,Toyota,1500.0,5592.340730136006,2021,3000000.0
35964,Honda,1800.0,52195.18014793605,2015,2400000.0
35965,Honda,1300.0,77671.39902966675,2008,1395000.0
35966,Suzuki,800.0,62137.119223733396,2008,590000.0
35967,Honda,1800.0,86991.96691322674,2007,1750000.0
35968,Honda,1800.0,40389.12749542671,2018,3800000.0
35969,Toyota,1500.0,29359.78883321403,2016,3490000.0
35970,Toyota,1000.0,63581.807245685195,2014,2140000.0
35971,Toyota,1800.0,43495.98345661337,2018,3800000.0
35972,Honda,1800.0,101022.52843394574,2013,2475000.0
35973,Toyota,2700.0,62137.119223733396,2013,12300000.0
35974,Lexus,1800.0,45515.43983138471,2011,3550000.0
35975,Suzuki,1300.0,77954.74429332696,1996,1090000.0
35976,Suzuki,800.0,16944.792412312097,2018,1050000.0
35977,Toyota,1600.0,41227.97860494711,2012,1980000.0
35978,Toyota,3500.0,76712.0019088523,1986,1850000.0
35979,Toyota,4000.0,46745.75479201463,1992,2750000.0
35980,Honda,1800.0,37282.27153424003,2017,3600000.0
35981,MG,1500.0,12.427423844746679,2021,6150000.0
35982,Toyota,1600.0,31689.93080410403,2017,3025000.0
35983,Suzuki,1000.0,39146.38511095204,2010,1080000.0
35984,Honda,1800.0,24854.847689493356,2015,2995000.0
35985,Suzuki,800.0,52195.18014793605,2008,730000.0
35986,Suzuki,1000.0,6.2137119223733395,2021,2450000.0
35987,Toyota,1800.0,16777.022190408017,2017,5595000.0
35988,Suzuki,660.0,31068.559611866698,2016,1590000.0
35989,Toyota,2000.0,62137.119223733396,1989,680000.0
35990,Suzuki,660.0,62758.49041597073,2014,1125000.0
35991,Suzuki,1300.0,8077.825499085341,2003,650000.0
35992,Toyota,3000.0,86991.96691322674,1998,3695000.000000001
35993,Toyota,1800.0,26097.590073968026,2019,3850000.0
35994,Toyota,1300.0,17398.39338264535,2017,3000000.0
35995,Suzuki,1000.0,39146.38511095204,2016,1360000.0
35996,Daihatsu,800.0,37282.27153424003,2005,525000.0
35997,Toyota,2800.0,5.592340730136005,2021,8176000.000000001
35998,Honda,1800.0,5.592340730136005,2021,4500000.0
35999,Toyota,1800.0,0.621371192237334,2021,4365000.0
36000,KIA,1000.0,4970.969537898672,2021,2380000.0
36001,Toyota,1800.0,36039.52914976537,2017,3550000.0
36002,Honda,1300.0,99419.39075797342,2008,1350000.0
36003,Honda,1300.0,64001.232800445396,2004,980000.0
36004,Suzuki,1000.0,12.427423844746679,2021,1980000.0
36005,Toyota,2700.0,32932.6731885787,2016,17500000.0
36006,Suzuki,1300.0,147513.52103714307,1999,725000.0
36007,KIA,1000.0,31.068559611866696,2021,2325000.0
36008,Honda,1500.0,108434.86538614491,2005,1300000.0
36009,Honda,1500.0,186411.35767120018,1997,790000.0
36010,KIA,2000.0,42253.241072138706,2003,550000.0
36011,Toyota,1000.0,59030.26326254672,1994,985000.0
36012,Toyota,3000.0,61515.748031496056,2004,5500000.0
36013,Toyota,1500.0,35418.157957528034,2014,2300000.0
36014,Suzuki,660.0,11184.681460272011,2018,2380000.0
36015,Toyota,3000.0,62137.119223733396,2000,4900000.0
36016,Honda,1500.0,55302.03610912272,2014,2390000.0
36017,Toyota,2500.0,54059.29372464805,2016,5600000.0
36018,Toyota,2000.0,38885.409210212354,2005,1250000.0
36019,Suzuki,1000.0,2174.799172830669,2021,2050000.0
36020,Honda,1800.0,41010.49868766404,2017,3550000.0
36021,Nissan,1200.0,26718.96126620536,2017,2850000.0
36022,Honda,1500.0,84506.48214427741,2017,2980000.0
36023,KIA,2000.0,0.621371192237334,2021,5900000.0
36024,Toyota,1300.0,63379.86160820806,2015,2700000.0
36025,Suzuki,1000.0,24854.847689493356,2016,1570000.0
36026,Toyota,1000.0,47845.58180227471,2012,1700000.0
36027,Suzuki,660.0,42874.61226437604,2015,1650000.0
36028,Toyota,1000.0,47845.58180227471,2012,1700000.0
36029,Suzuki,660.0,42874.61226437604,2015,1650000.0
36030,Toyota,1300.0,39767.75630318937,2017,2875000.0
36031,Mercedes,3500.0,9320.567883560008,2014,30000000.0
36032,Toyota,4600.0,27961.703650680025,2012,24500000.0
36033,Suzuki,800.0,87613.33810546408,1989,575000.0
36034,Daihatsu,660.0,52133.043028712316,2014,1395000.0
36035,Honda,1800.0,8.699196691322674,2008,1500000.0
36036,Suzuki,660.0,8077.825499085341,2019,1590000.0
36037,Daihatsu,660.0,52133.043028712316,2014,1395000.0
36038,Toyota,1300.0,43495.98345661337,2014,2080000.0
36039,Honda,1500.0,80778.25499085341,2006,1000000.0
36040,Toyota,1000.0,28583.074842917362,2017,2550000.0
36041,Honda,1800.0,0.621371192237334,2021,4700000.0
36042,Toyota,1000.0,72079.05829953073,1999,1025000.0
36043,Honda,1800.0,88234.70929770141,2008,1575000.0
36044,Toyota,1600.0,39146.38511095204,2016,2850000.0
36045,Suzuki,1000.0,75807.28545295473,2016,1460000.0
36046,Toyota,1300.0,186411.35767120018,2001,900000.0
36047,Daihatsu,800.0,88856.08048993876,2008,785000.0
36048,Suzuki,1300.0,488.39775709854445,1996,540000.0
36049,Toyota,2400.0,124274.23844746679,1984,1850000.0
36050,Toyota,2400.0,12427.423844746678,1984,1850000.0
36051,Daihatsu,660.0,49399.009782868045,2013,1599000.0
36052,Suzuki,800.0,50952.437763461385,2014,885000.0
36053,Suzuki,800.0,49709.69537898671,2004,550000.0
36054,Toyota,3000.0,78914.14141414141,2012,16500000.0
36055,Toyota,2000.0,114953.67056390678,2004,1775000.0
36056,Toyota,4200.0,114953.67056390678,1994,3250000.0
36057,Toyota,2700.0,52816.551340173384,2013,5600000.0
36058,Honda,1800.0,77671.39902966675,2012,2350000.0
36059,Toyota,4200.0,114953.67056390678,2002,5800000.0
36060,Toyota,1500.0,19883.878151594687,2012,2290000.0
36061,Suzuki,800.0,31068.559611866698,2018,1050000.0
36062,Toyota,1500.0,17398.39338264535,2019,4290000.0
36063,Suzuki,800.0,6213.711922373339,2013,710000.0
36064,Toyota,4000.0,59030.26326254672,2011,17500000.0
36065,Honda,1800.0,93205.67883560009,2008,1500000.0
36066,Toyota,1500.0,6524.397518492006,2021,3150000.0
36067,Toyota,2700.0,60894.37683925872,2004,5800000.0
36068,Honda,1500.0,64311.91839656406,2017,2950000.0
36069,Toyota,2500.0,82020.99737532808,2005,4700000.0
36070,Toyota,1000.0,57166.149685834724,2016,2250000.0
36071,Suzuki,1000.0,52816.551340173384,2003,525000.0
36072,Toyota,1500.0,9288.256581563668,2017,3450000.0
36073,Toyota,1800.0,92724.73753280839,2016,4600000.0
36074,Daihatsu,660.0,5999.338861051459,2019,2550000.0
36075,Nissan,1200.0,74928.04521593891,2018,2950000.0
36076,Suzuki,1300.0,34796.7867652907,1994,515000.00000000006
36077,Honda,1600.0,80778.25499085341,1995,560000.0
36078,Suzuki,1000.0,62137.119223733396,2016,1490000.0
36079,Honda,1500.0,39767.75630318937,2018,3000000.0
36080,Toyota,1800.0,50952.437763461385,2013,2975000.0
36081,Toyota,1800.0,4038.9127495426706,2020,4250000.0
36082,KIA,2000.0,18019.764574882684,2020,5025000.0
36083,Hyundai,1000.0,93205.67883560009,2004,695000.0
36084,Isuzu,3000.0,82020.99737532808,2014,3680000.0
36085,Toyota,1300.0,279617.0365068003,2008,1500000.0
36086,Honda,1500.0,40389.12749542671,2016,2470000.0
36087,Honda,1500.0,37282.27153424003,2016,2495000.0
36088,Honda,1500.0,61515.748031496056,1995,700000.0
36089,Honda,1500.0,22369.362920544023,2015,3500000.0
36090,Suzuki,800.0,31068.559611866698,2011,600000.0
36091,Daihatsu,660.0,33243.35878469737,2013,1450000.0
36092,Toyota,1800.0,63379.86160820806,2015,3050000.0
36093,Lexus,1800.0,55923.40730136005,2014,4200000.0
36094,Honda,1800.0,50331.06657122405,2015,2765000.0
36095,Suzuki,1000.0,3728.2271534240035,2021,2430000.0
36096,Mitsubishi,3500.0,62137.119223733396,1996,2200000.0
36097,Toyota,1000.0,46602.839417800045,2017,2450000.0
36098,Toyota,2800.0,100040.76195021076,1998,3050000.0
36099,Hyundai,2600.0,62137.119223733396,2007,1700000.0
36100,Toyota,1500.0,279617.0365068003,1988,540000.0
36101,Honda,1300.0,103010.91624910521,2001,865000.0
36102,Hyundai,1100.0,124274.23844746679,2007,750000.0
36103,Toyota,1600.0,5405.929372464805,2013,2350000.0
36104,Toyota,1600.0,44738.725841088046,2014,2350000.0
36105,Toyota,1300.0,8699.196691322675,2011,2300000.0
36106,Mitsubishi,2400.0,74564.54306848007,1991,1400000.0
36107,Honda,1500.0,124762.63620456534,1995,570000.0
36108,Honda,1500.0,124274.23844746679,2005,1300000.0
36109,Honda,1800.0,76143.44726795514,2009,1800000.0
36110,Toyota,2500.0,93205.67883560009,2012,4150000.0
36111,Mitsubishi,2500.0,146456.56863914736,2002,2000000.0
36112,Honda,1300.0,24854.847689493356,2018,2450000.0
36113,Honda,1500.0,76428.65664519207,2005,1225000.0
36114,Toyota,1800.0,83885.11095204008,2010,3000000.0
36115,Toyota,1300.0,34175.41557305337,2020,3360000.0
36116,Chevrolet,1600.0,1367.0166229221347,2005,1300000.0
36117,Daihatsu,660.0,19716.729300882842,2018,2250000.0
36118,Hyundai,3400.0,149129.08613696013,2008,3400000.0
36119,Toyota,2700.0,45360.09703332538,2011,10600000.0
36120,Honda,1800.0,0.621371192237334,2011,2200000.0
36121,Honda,1500.0,27961.703650680025,2016,2625000.0
36122,Suzuki,800.0,217479.91728306687,2007,550000.0
36123,Others,1000.0,81399.62618309075,2008,890000.0
36124,DFSK,1500.0,23612.10530501869,2020,2300000.0
36125,Toyota,1600.0,62137.119223733396,2005,1200000.0
36126,Toyota,1300.0,124274.23844746679,2015,2100000.0
36127,Toyota,1300.0,59030.26326254672,2005,1430000.0
36128,Honda,1500.0,8077.825499085341,2020,7000000.0
36129,Toyota,1300.0,33.55404438081603,2020,3200000.0
36130,Toyota,1300.0,38525.01391871471,2014,2400000.0
36131,Toyota,4000.0,50952.437763461385,1995,4150000.0
36132,Toyota,2700.0,15158.971605821998,2017,19500000.0
36133,Honda,1800.0,55923.40730136005,2010,1990000.0
36134,Toyota,2800.0,6213.711922373339,2021,8000000.0
36135,Toyota,1300.0,155342.7980593335,2006,2000000.0
36136,Toyota,1600.0,105.63310268034677,2011,2350000.0
36137,Toyota,4700.0,43495.98345661337,2006,6500000.0
36138,Suzuki,1000.0,27576.45351149288,2018,1680000.0
36139,Nissan,1200.0,39767.75630318937,2019,2425000.0
36140,Mercedes,1800.0,68350.83114610674,2007,4200000.0
36141,Honda,1800.0,29204.446035154695,2017,3500000.0
36142,Honda,1800.0,22369.362920544023,2020,4150000.0
36143,Toyota,2500.0,59651.634454784056,2016,5300000.0
36144,Toyota,1300.0,124274.23844746679,2001,1100000.0
36145,Honda,1300.0,154721.42686709616,2010,1730000.0
36146,Honda,1800.0,41010.49868766404,2013,2875000.0
36147,Suzuki,1000.0,62137.119223733396,2007,650000.0
36148,Suzuki,1000.0,49709.69537898671,2011,900000.0
36149,Toyota,1600.0,49709.69537898671,2012,2350000.0
36150,Honda,1800.0,13048.795036984013,2020,4250000.0
36151,Toyota,1300.0,31068.559611866698,2013,2470000.0
36152,Toyota,1000.0,90098.82287441342,2007,1550000.0
36153,BMW,3600.0,57787.52087807206,2003,3250000.0
36154,Suzuki,1000.0,30447.18841962936,2005,635000.0
36155,Honda,1800.0,22369.362920544023,2020,4150000.0
36156,Toyota,2700.0,19262.506959357353,2015,11500000.0
36157,Honda,1500.0,81084.59098862641,2005,1180000.0
36158,Toyota,2000.0,141051.2606378748,2005,1500000.0
36159,MINI,1600.0,68972.20233834407,2004,2550000.0
36160,Toyota,1300.0,102526.2467191601,2013,1860000.0
36161,Honda,1500.0,83885.11095204008,2013,2500000.0
36162,Toyota,1800.0,80778.25499085341,2013,2800000.0
36163,KIA,1300.0,77671.39902966675,2004,500000.0
36164,Honda,1200.0,6.2137119223733395,2021,2780000.0
36165,FAW,1000.0,7.456454306848007,2014,650000.0
36166,Honda,1800.0,34406.56565656565,2009,2150000.0
36167,Toyota,1500.0,53437.92253241072,2007,2400000.0
36168,Honda,1500.0,60894.37683925872,2016,2575000.0
36169,Honda,1500.0,99419.39075797342,2004,1090000.0
36170,Toyota,3400.0,77671.39902966675,2007,8475000.0
36171,Suzuki,800.0,43495.98345661337,2006,685000.0
36172,Toyota,1300.0,27961.703650680025,2019,3150000.0
36173,Toyota,1500.0,32311.301996341364,2018,4100000.0
36174,Honda,1300.0,98798.01956573609,2002,825000.0
36175,Toyota,4608.0,14291.537421458681,2016,28600000.0
36176,BMW,1500.0,5592.340730136006,2019,11500000.0
36177,Changan,1500.0,5343.792253241072,2021,2850000.0
36178,Suzuki,660.0,45360.09703332538,2017,1890000.0
36179,Toyota,3400.0,57166.149685834724,2001,5275000.0
36180,Toyota,2800.0,114953.67056390678,1998,3850000.0
36181,Toyota,3000.0,114953.67056390678,2000,2975000.0
36182,Toyota,4200.0,77671.39902966675,1994,2975000.0
36183,Toyota,4000.0,96312.53479678676,1984,1975000.0
36184,Honda,1300.0,71457.6871072934,2017,2300000.0
36185,Toyota,2800.0,114953.67056390678,1996,2375000.0
36186,Toyota,3400.0,90098.82287441342,1988,2975000.0
36187,Toyota,2800.0,114953.67056390678,1995,2075000.0
36188,Toyota,4000.0,36660.9003420027,2014,22000000.0
36189,Toyota,3000.0,139808.51825340014,1995,2475000.0
36190,Toyota,2000.0,62137.119223733396,1998,2075000.0
36191,Toyota,1300.0,70214.94472281873,2007,1625000.0
36192,Toyota,3400.0,114953.67056390678,1984,1775000.0
36193,KIA,1000.0,3.1068559611866697,2021,2300000.0
36194,Toyota,1300.0,963.1253479678676,2020,3350000.0
36195,Honda,1800.0,14912.908613696014,2018,3950000.0
36196,Honda,1300.0,73321.8006840054,2007,1850000.0
36197,Toyota,3000.0,73321.8006840054,2009,4300000.0
36198,Honda,1500.0,34796.7867652907,2016,2570000.0
36199,Toyota,2700.0,45111.54855643044,2016,15500000.0
36200,Daihatsu,800.0,84506.48214427741,2006,800000.0
36201,Toyota,3000.0,155342.7980593335,1991,2750000.0
36202,Land,3950.0,29825.817227392028,1998,2500000.0
36203,Toyota,1500.0,98798.01956573609,2014,3450000.0
36204,Toyota,1500.0,37282.27153424003,2013,2280000.0
36205,Nissan,660.0,21747.991728306686,2016,2070000.0
36206,Honda,1500.0,43495.98345661337,2006,1825000.0
36207,Toyota,1500.0,83885.11095204008,2007,2620000.0
36208,Daihatsu,800.0,68350.83114610674,2007,650000.0
36209,Toyota,1600.0,18641.135767120017,2019,3390000.0
36210,Toyota,1300.0,21747.991728306686,2018,2950000.0
36211,Honda,1500.0,58408.89207030939,2014,2930000.0
36212,Chevrolet,800.0,59651.634454784056,2005,590000.0
36213,Toyota,1600.0,1367.0166229221347,2019,3550000.0
36214,Toyota,2800.0,310.685596118667,2021,8800000.0
36215,Honda,1800.0,111846.8146027201,2006,1820000.0
36216,Suzuki,1000.0,7.456454306848007,2015,1150000.0
36217,Honda,1800.0,55923.40730136005,2008,1550000.0
36218,Honda,1300.0,93205.67883560009,2014,1980000.0
36219,Honda,1800.0,59030.26326254672,2017,3370000.0000000005
36220,Honda,1800.0,68350.83114610674,2013,2650000.0
36221,Toyota,1000.0,55612.72170524138,2014,2175000.0
36222,FAW,1300.0,55923.40730136005,2016,1200000.0
36223,Daihatsu,660.0,6027.300564702139,2020,2100000.0
36224,Toyota,2800.0,16155.650998170682,2020,9800000.0
36225,Hyundai,2000.0,372.82271534240033,2021,6850000.0
36226,Toyota,1300.0,86991.96691322674,2014,2250000.0
36227,Suzuki,800.0,18019.764574882684,2018,1040000.0
36228,Toyota,2800.0,7145.7687107293405,2020,8000000.0
36229,Suzuki,1000.0,540592.9372464805,2001,600000.0
36230,Toyota,1000.0,132973.43513878947,1999,1250000.0
